Date,Year,Month,Unemployment_Rate,CPI,Interest_Rate,Mortgage_Rate,ZHVI,GDP_Growth,Median_Household_Income,Population,Poverty_Rate,Marriage_Rate,Divorce_Rate,Unemployment_Rate_lag1,Unemployment_Rate_lag3,Unemployment_Rate_lag6,Unemployment_Rate_lag12,CPI_lag1,CPI_lag3,CPI_lag6,CPI_lag12,Interest_Rate_lag1,Interest_Rate_lag3,Interest_Rate_lag6,Interest_Rate_lag12,Mortgage_Rate_lag1,Mortgage_Rate_lag3,Mortgage_Rate_lag6,Mortgage_Rate_lag12,ZHVI_lag1,ZHVI_lag3,ZHVI_lag6,ZHVI_lag12,GDP_Growth_lag1,GDP_Growth_lag3,GDP_Growth_lag6,GDP_Growth_lag12,Median_Household_Income_lag1,Median_Household_Income_lag3,Median_Household_Income_lag6,Median_Household_Income_lag12,Population_lag1,Population_lag3,Population_lag6,Population_lag12,Poverty_Rate_lag1,Poverty_Rate_lag3,Poverty_Rate_lag6,Poverty_Rate_lag12,Marriage_Rate_lag1,Marriage_Rate_lag3,Marriage_Rate_lag6,Marriage_Rate_lag12,Divorce_Rate_lag1,Divorce_Rate_lag3,Divorce_Rate_lag6,Divorce_Rate_lag12,Unemployment_Rate_ma3,Unemployment_Rate_ma6,Unemployment_Rate_ma12,CPI_ma3,CPI_ma6,CPI_ma12,Interest_Rate_ma3,Interest_Rate_ma6,Interest_Rate_ma12,Mortgage_Rate_ma3,Mortgage_Rate_ma6,Mortgage_Rate_ma12,ZHVI_ma3,ZHVI_ma6,ZHVI_ma12,GDP_Growth_ma3,GDP_Growth_ma6,GDP_Growth_ma12,Median_Household_Income_ma3,Median_Household_Income_ma6,Median_Household_Income_ma12,Population_ma3,Population_ma6,Population_ma12,Poverty_Rate_ma3,Poverty_Rate_ma6,Poverty_Rate_ma12,Marriage_Rate_ma3,Marriage_Rate_ma6,Marriage_Rate_ma12,Divorce_Rate_ma3,Divorce_Rate_ma6,Divorce_Rate_ma12,Unemployment_Rate_mom_pct,Unemployment_Rate_yoy_pct,Unemployment_Rate_3m_pct,CPI_mom_pct,CPI_yoy_pct,CPI_3m_pct,Interest_Rate_mom_pct,Interest_Rate_yoy_pct,Interest_Rate_3m_pct,Mortgage_Rate_mom_pct,Mortgage_Rate_yoy_pct,Mortgage_Rate_3m_pct,ZHVI_mom_pct,ZHVI_yoy_pct,ZHVI_3m_pct,GDP_Growth_mom_pct,GDP_Growth_yoy_pct,GDP_Growth_3m_pct,Median_Household_Income_mom_pct,Median_Household_Income_yoy_pct,Median_Household_Income_3m_pct,Population_mom_pct,Population_yoy_pct,Population_3m_pct,Poverty_Rate_mom_pct,Poverty_Rate_yoy_pct,Poverty_Rate_3m_pct,Marriage_Rate_mom_pct,Marriage_Rate_yoy_pct,Marriage_Rate_3m_pct,Divorce_Rate_mom_pct,Divorce_Rate_yoy_pct,Divorce_Rate_3m_pct,interest_unemployment,mortgage_income,cpi_unemployment,price_to_income,monthly_payment,payment_to_income,real_mortgage_rate,month_sin,month_cos,winter,spring,summer,fall,zhvi_trend,zhvi_seasonal,zhvi_residual,zhvi_diff1,cpi_diff1,mortgage_rate_diff1
2010-07-01,2010,7,9.7,228.432,0.18,4.564,322084.358,3.547503583882273,55385.643397336105,605.282,19.2,10.639999999999995,2.7999999999999994,9.7,10.0,10.5,10.3,228.53,228.554,227.44,226.084,0.18,0.2,0.11,0.16,4.7375,5.098000000000001,5.03,5.222,322434.8312,320227.8258,316887.8307,319827.1323,3.9565205880274887,3.1401961482164213,2.6141040811803085,0.5240014111159563,55723.777382663655,56402.83524150072,56930.0,55139.48217077418,605.282,605.282,605.282,592.228,19.2,19.2,19.2,18.4,9.88,7.599999999999999,6.079999999999999,6.58,2.6599999999999997,2.6599999999999997,2.9399999999999995,2.7000000000000006,9.733333333333333,9.950000000000001,10.258333333333333,228.52999999999997,228.43066666666664,227.68449999999999,0.18666666666666698,0.17500000000000002,0.1525,4.729666666666667,4.874083333333334,4.940125,322094.3765,320568.96403333335,318411.6525833333,3.801341390636587,3.1082687942228424,3.120575364649494,55730.061240250165,56187.53245495038,56300.25088971871,605.282,605.282,599.8428333333334,19.2,19.2,18.866666666666664,9.626666666666665,8.233333333333333,6.464166666666666,2.7066666666666657,2.729999999999999,2.7575,0.0,-5.82524271844661,-3.0000000000000027,-0.04288277250251715,1.0385520426036354,-0.05337907015410259,0.0,12.5,-10.000000000000009,-3.6622691292875986,-12.600536193029498,-10.474695959199698,-0.10869582504335895,0.705764293281641,0.5797535536963272,-10.337795420120132,577.0026775934093,12.970764131953839,-0.606803776071263,0.4464336930106283,-1.8034409791800154,0.0,2.2042186455216717,0.0,0.0,4.347826086956519,0.0,7.692307692307643,61.70212765957439,39.99999999999997,5.263157894736836,3.7037037037036535,5.263157894736836,1.7459999999999998,252780.076465442,2215.7904,5.815304079603621,1315.379974322201,28.49937045712031,3.5254479573963646,-0.4999999999999997,-0.8660254037844388,0,0,1,0,319329.8474625,802.7852856626156,1951.725251837412,-350.47320000000764,-0.09800000000001319,-0.17349999999999977
2010-08-01,2010,8,9.7,229.522,0.19,4.4275,320918.043,3.1,55075.92566147794,605.282,19.2,9.119999999999996,2.7999999999999994,9.7,9.8,10.3,10.5,228.432,228.628,227.96,226.6325,0.18,0.2,0.13,0.16,4.564,4.8875,4.99,5.1925,322084.358,321763.9403,317886.0594,318318.9425,3.547503583882273,3.9,1.9,1.4,55385.643397336105,56080.76294075073,56852.81693821923,55597.08179736808,605.282,605.282,605.282,592.228,19.2,19.2,19.2,18.4,10.639999999999995,8.36,6.079999999999999,5.64,2.7999999999999994,2.6599999999999997,2.7999999999999994,2.7000000000000006,9.7,9.85,10.191666666666666,228.82799999999997,228.691,227.92529166666665,0.1833333333333336,0.18500000000000003,0.155,4.576333333333333,4.780333333333334,4.876375,321812.4107333333,321074.29463333334,318628.24429166666,3.53467472396992,3.308268794222842,3.262242031316161,55395.11548049257,55891.383908826836,56256.82121172786,605.282,605.282,600.9306666666666,19.2,19.2,18.933333333333334,9.879999999999997,8.739999999999997,6.7541666666666655,2.7533333333333325,2.729999999999999,2.765833333333333,0.0,-7.619047619047626,-1.0204081632653184,0.4771660713035031,1.2749715949830653,0.3910282205154214,5.555555555555558,18.75,-5.000000000000004,-2.9907975460122693,-14.732787674530567,-9.411764705882353,-0.36211476000954645,0.8165082729878703,-0.2628937534800646,-12.614605547277268,121.42857142857144,-20.512820512820507,-0.5592021990902141,-0.9373803786853041,-1.7917682046059147,0.0,2.2042186455216717,0.0,0.0,4.347826086956519,0.0,-14.28571428571429,61.70212765957439,9.090909090909038,0.0,3.7037037037036535,5.263157894736836,1.843,243848.6608661936,2226.3633999999997,5.8268297653771715,1289.7995227559074,28.10228622974642,3.152528405016935,-0.8660254037844384,-0.5000000000000004,0,0,1,0,319188.8405416667,444.74212646121987,1284.4603318720624,-1166.3150000000023,1.0900000000000034,-0.13649999999999984
2010-09-01,2010,9,9.8,230.612,0.19,4.346,319669.9032,2.9342676566421746,54839.17920647464,605.282,19.2,7.599999999999999,2.9399999999999995,9.7,9.7,10.2,10.6,229.522,228.53,228.48,227.181,0.19,0.18,0.16,0.15,4.4275,4.7375,4.9675,5.0575,320918.043,322434.8312,319016.7695,316574.9142,3.1,3.9565205880274887,2.2053924452108684,2.710712946865507,55075.92566147794,55723.777382663655,56679.35882923185,56023.86831405274,605.282,605.282,605.282,592.228,19.2,19.2,19.2,18.4,9.119999999999996,9.88,6.839999999999999,4.7,2.7999999999999994,2.6599999999999997,2.7999999999999994,2.835000000000001,9.733333333333333,9.783333333333333,10.124999999999998,229.52200000000002,229.0463333333333,228.2112083333333,0.18666666666666698,0.18999999999999997,0.15833333333333333,4.445833333333333,4.67675,4.817083333333334,320890.7680666667,321183.15025,318886.16004166665,3.1939237468414823,3.4297479961280604,3.280871590464216,55100.24942176289,55584.687305033964,56158.09711942968,605.282,605.282,602.0185,19.2,19.2,19.0,9.119999999999996,8.866666666666665,6.995833333333333,2.846666666666666,2.7533333333333325,2.7745833333333336,1.030927835051565,-7.547169811320742,1.030927835051565,0.4749000095851441,1.5102495367130153,0.9110401260228329,0.0,26.666666666666682,5.555555555555558,-1.8407679277244515,-14.068215521502713,-8.263852242744063,-0.38892789832948305,0.9776482156904853,-0.8575152968771538,-5.346204624445983,8.247081640834452,-25.837169519063597,-0.4298546999617403,-2.114614972563289,-1.587469869665048,0.0,2.2042186455216717,0.0,0.0,4.347826086956519,0.0,-16.66666666666664,61.70212765957444,-23.076923076923094,5.000000000000004,3.7037037037036535,10.526315789473673,1.862,238331.0728313388,2259.9976,5.829224795586617,1272.481191868678,27.844644145624436,2.8357504632869848,-1.0,-1.8369701987210297e-16,0,0,0,1,318986.4104041667,-18.025195413761868,701.5179912470901,-1248.1398000000045,1.0900000000000034,-0.08150000000000013
2010-10-01,2010,10,9.9,230.5715,0.19,4.225,318477.2927,2.7546905321922446,54710.61934722346,605.282,19.2,6.839999999999999,2.9399999999999995,9.8,9.7,10.0,10.6,230.612,228.432,228.554,226.857,0.19,0.18,0.2,0.12,4.346,4.564,5.098000000000001,4.952,319669.9032,322084.358,320227.8258,315311.0723,2.9342676566421746,3.547503583882273,3.1401961482164213,3.906976385412003,54839.17920647464,55385.643397336105,56402.83524150072,56384.30275651732,605.282,605.282,605.282,592.228,19.2,19.2,19.2,18.4,7.599999999999999,10.639999999999995,7.599999999999999,4.23,2.9399999999999995,2.7999999999999994,2.6599999999999997,2.835000000000001,9.799999999999999,9.766666666666667,10.066666666666666,230.2351666666667,229.38258333333332,228.52075,0.19,0.18833333333333335,0.16416666666666666,4.332833333333333,4.53125,4.7565,319688.4129666667,320891.3947333333,319150.01174166665,2.9296527296114725,3.36549706012403,3.1848477693625696,54875.24140505868,55302.65132265442,56018.62350198853,605.282,605.282,603.1063333333333,19.2,19.2,19.066666666666666,7.853333333333332,8.739999999999997,7.213333333333331,2.8933333333333326,2.7999999999999994,2.783333333333333,1.0204081632652962,-6.6037735849056585,2.0618556701031077,-0.017561965552537195,1.6373750865082304,0.9366025775723097,0.0,58.33333333333335,5.555555555555558,-2.7841693511274856,-14.680936995153482,-7.427695004382128,-0.37307562834710817,1.0041576963677024,-1.1199132185115368,-6.1199980868626325,-29.49303347525215,-22.348477822322575,-0.23443067732130674,-2.968349926257452,-1.2187708017943,0.0,2.2042186455216717,0.0,0.0,4.347826086956519,0.0,-9.999999999999998,61.70212765957444,-35.7142857142857,0.0,3.7037037037036535,5.000000000000004,1.881,231152.3667420191,2282.65785,5.82112387868924,1249.647382489243,27.409246630347177,2.5876249134917693,-0.8660254037844386,0.5000000000000001,0,0,0,1,318706.4411083333,-389.32289871237344,160.17449037906817,-1192.6105000000098,-0.04050000000000864,-0.12100000000000044
2010-11-01,2010,11,9.9,230.531,0.19,4.3,317165.7462,2.1,54713.78236883935,605.282,19.2,6.079999999999999,2.7999999999999994,9.9,9.7,9.8,10.6,230.5715,229.522,228.628,226.533,0.19,0.19,0.2,0.12,4.225,4.4275,4.8875,4.875,318477.2927,320918.043,321763.9403,314893.3633,2.7546905321922446,3.1,3.9,4.4,54710.61934722346,55075.92566147794,56080.76294075073,56678.3926190537,605.282,605.282,605.282,592.228,19.2,19.2,19.2,18.4,6.839999999999999,9.119999999999996,8.36,3.76,2.9399999999999995,2.7999999999999994,2.6599999999999997,2.7000000000000006,9.866666666666667,9.783333333333333,10.008333333333335,230.57150000000001,229.69975,228.85391666666666,0.19,0.18666666666666665,0.17,4.290333333333334,4.433333333333333,4.708583333333333,318437.64736666664,320125.02905,319339.3769833333,2.596319396278139,3.065497060124031,2.993181102695903,54754.52697417915,55074.82122733586,55854.90598113733,605.282,605.282,604.1941666666667,19.2,19.2,19.133333333333333,6.84,8.359999999999998,7.406666666666665,2.8933333333333326,2.823333333333333,2.791666666666666,0.0,-6.6037735849056585,2.0618556701031077,-0.01756505032061151,1.7648642802593928,0.43960927492789903,0.0,58.33333333333335,0.0,1.775147928994092,-11.794871794871797,-2.879728966685502,-0.4118179003849587,0.7216356915833222,-1.169238340394596,-23.766391343830083,-52.27272727272727,-32.258064516129025,0.0057813668600914525,-3.466242000578379,-0.6575346456535125,0.0,2.2042186455216717,0.0,0.0,4.347826086956519,0.0,-11.111111111111105,61.70212765957446,-33.333333333333314,-4.761904761904767,3.7037037037036535,0.0,1.881,235269.26418600918,2282.2569000000003,5.796816313335935,1255.6501609939407,27.53931693179509,2.535135719740607,-0.5000000000000004,0.8660254037844384,0,0,0,1,318296.037525,-625.3156540943338,-504.9756709056645,-1311.5464999999967,-0.04049999999998022,0.07500000000000018
2010-12-01,2010,12,9.9,231.6505,0.18,4.714,316106.9567,0.7980836066330499,54879.19770918006,605.282,19.2,6.079999999999999,2.7999999999999994,9.9,9.8,9.7,10.6,230.531,230.612,228.53,226.9865,0.19,0.19,0.18,0.12,4.3,4.346,4.7375,4.93,317165.7462,319669.9032,322434.8312,315539.9238,2.1,2.9342676566421746,3.9565205880274887,3.765498196999057,54713.78236883935,54839.17920647464,55723.777382663655,56864.17045993035,605.282,605.282,605.282,592.228,19.2,19.2,19.2,18.4,6.079999999999999,7.599999999999999,9.88,3.76,2.7999999999999994,2.9399999999999995,2.6599999999999997,2.7000000000000006,9.9,9.816666666666668,9.95,230.9176666666667,230.21983333333333,229.24258333333333,0.18666666666666695,0.18666666666666668,0.17500000000000002,4.412999999999999,4.4294166666666674,4.6905833333333335,317249.99853333336,319070.38330000004,319386.629725,1.8842580462750975,2.5390908965582906,2.7458965534987363,54767.866475080955,54934.05794842192,55689.49158524148,605.282,605.282,605.282,19.2,19.2,19.2,6.333333333333333,7.726666666666664,7.599999999999999,2.846666666666666,2.846666666666666,2.7999999999999994,0.0,-6.6037735849056585,1.0204081632652962,0.4856179863011789,2.0547477493154886,0.450323487069193,-5.263157894736848,50.0,-5.263157894736848,9.627906976744205,-4.381338742393492,8.467556373676954,-0.33382845174344533,0.1797024266125602,-1.1145705192555755,-61.99601873175953,-78.80536479159414,-72.80126764078722,0.3023284685851335,-3.490726646841724,0.07297429189219162,0.0,2.2042186455216717,0.0,0.0,4.347826086956519,0.0,0.0,61.70212765957446,-19.999999999999996,0.0,3.7037037037036535,-4.761904761904767,1.782,258700.5380010748,2293.33995,5.760050618362491,1313.6889717155536,28.725397452283886,2.6592522506845118,-2.4492935982947064e-16,1.0,1,0,0,0,317753.1133791667,-739.8561337818408,-906.300545384873,-1058.7895000000135,1.119499999999988,0.4140000000000006
2011-01-01,2011,1,10.0,232.77,0.17,4.755,315525.0564,-0.5351613422230421,55250.0,620.29,18.7,6.96,3.045,9.9,9.9,9.7,10.5,231.6505,230.5715,228.432,227.44,0.18,0.19,0.18,0.11,4.714,4.225,4.564,5.03,316106.9567,318477.2927,322084.358,316887.8307,0.7980836066330499,2.7546905321922446,3.547503583882273,2.6141040811803085,54879.19770918006,54710.61934722346,55385.643397336105,56930.0,605.282,605.282,605.282,605.282,19.2,19.2,19.2,19.2,6.079999999999999,6.839999999999999,10.639999999999995,6.079999999999999,2.7999999999999994,2.9399999999999995,2.7999999999999994,2.9399999999999995,9.933333333333332,9.866666666666667,9.908333333333333,231.6505,230.94283333333337,229.68675,0.1800000000000003,0.18499999999999997,0.18000000000000002,4.589666666666666,4.461250000000001,4.667666666666666,316265.91976666666,317977.1663666667,319273.0652,0.7876407548033354,1.8586467422074051,2.483457768215123,54947.660026006466,54911.45071553258,55549.49158524148,610.2846666666667,607.7833333333334,606.5326666666667,19.03333333333333,19.116666666666667,19.15833333333333,6.373333333333334,7.113333333333331,7.673333333333332,2.881666666666666,2.8874999999999993,2.80875,1.0101010101010166,-4.761904761904767,1.0101010101010166,0.48327113474826433,2.343475202251155,0.9535003241944562,-5.5555555555555465,54.54545454545456,-10.526315789473683,0.8697496817988926,-5.467196819085496,12.544378698224868,-0.18408335775800255,-0.4300494269501076,-0.9269848644377077,-167.05579938933687,-120.47207477605133,-119.42727634806762,0.6756700285323491,-2.9509924468645754,0.9858792666069816,2.479505420613859,2.479505420613859,2.479505420613859,-2.604166666666663,-2.604166666666663,-2.604166666666663,14.473684210526327,14.473684210526327,1.7543859649122862,8.750000000000014,3.571428571428581,3.571428571428581,1.7000000000000002,262713.75,2327.7000000000003,5.710860749321267,1317.5032873785108,28.615456015460865,2.4115247977488448,0.49999999999999994,0.8660254037844387,1,0,0,0,317144.5767833333,-801.2348558304382,-818.2855275028835,-581.9002999999793,1.1195000000000164,0.04099999999999948
2011-02-01,2011,2,10.0,233.976,0.16,4.9525,315864.6676,-0.9,55843.715539134944,620.29,18.7,6.96,2.9,10.0,9.9,9.7,10.3,232.77,230.531,229.522,227.96,0.17,0.19,0.19,0.13,4.755,4.3,4.4275,4.99,315525.0564,317165.7462,320918.043,317886.0594,-0.5351613422230421,2.1,3.1,1.9,55250.0,54713.78236883935,55075.92566147794,56852.81693821923,620.29,605.282,605.282,605.282,18.7,19.2,19.2,19.2,6.96,6.079999999999999,9.119999999999996,6.079999999999999,3.045,2.7999999999999994,2.7999999999999994,2.7999999999999994,9.966666666666667,9.916666666666666,9.883333333333333,232.79883333333336,231.68516666666665,230.18808333333334,0.1700000000000003,0.18000000000000002,0.1825,4.807166666666666,4.548749999999999,4.664541666666667,315832.2269,317134.93713333335,319104.6158833333,-0.2123592451966647,1.191980075540738,2.25012443488179,55324.304416105,55039.41569514208,55465.39980198445,615.2873333333333,610.2846666666667,607.7833333333334,18.866666666666664,19.03333333333333,19.116666666666667,6.666666666666667,6.753333333333333,7.746666666666665,2.9149999999999996,2.9041666666666663,2.8170833333333327,0.0,-2.912621359223311,1.0101010101010166,0.5181080036086971,2.639059484120021,1.4943760275190732,-5.882352941176472,23.076923076923084,-15.789473684210531,4.153522607781279,-0.7515030060120331,15.174418604651162,0.10763367064245966,-0.6358856389661605,-0.41022040229387047,68.17358224370813,-147.3684210526316,-142.85714285714286,1.0745982608777238,-1.774936499946611,2.065171006965727,0.0,2.479505420613859,2.479505420613859,0.0,-2.604166666666663,-2.604166666666663,0.0,14.473684210526327,14.473684210526327,-4.761904761904767,3.571428571428581,3.571428571428581,1.6,276566.0012075658,2339.76,5.6562258537156955,1349.1777232918698,28.99186152496692,2.3134405158799787,0.8660254037844386,0.5000000000000001,1,0,0,0,316527.23652083334,-652.9475532262675,-9.62136760708222,339.6111999999848,1.2059999999999889,0.1974999999999998
2011-03-01,2011,3,10.1,235.182,0.14,4.836,316179.838,0.1124047517898875,56545.844540933846,620.29,18.7,7.829999999999999,2.9,10.0,9.9,9.8,10.2,233.976,231.6505,230.612,228.48,0.16,0.18,0.19,0.16,4.9525,4.714,4.346,4.9675,315864.6676,316106.9567,319669.9032,319016.7695,-0.9,0.7980836066330499,2.9342676566421746,2.2053924452108684,55843.715539134944,54879.19770918006,54839.17920647464,56679.35882923185,620.29,605.282,605.282,605.282,18.7,19.2,19.2,19.2,6.96,6.079999999999999,7.599999999999999,6.839999999999999,2.9,2.7999999999999994,2.9399999999999995,2.7999999999999994,10.033333333333333,9.966666666666667,9.875,233.976,232.44683333333333,230.74658333333332,0.15666666666666698,0.17166666666666666,0.18083333333333332,4.847833333333333,4.630416666666666,4.653583333333334,315856.5206666666,316553.2596,318868.204925,-0.44091886347771886,0.7216695913986902,2.0757087937633747,55879.85336002292,55323.85991755194,55454.27361129295,620.29,612.786,609.034,18.7,18.95,19.075,7.25,6.791666666666665,7.829166666666665,2.948333333333333,2.8974999999999995,2.825416666666666,1.0000000000000009,-0.9803921568627416,2.020202020202011,0.5154374807672557,2.9332983193277373,1.524494874822202,-12.49999999999999,-12.49999999999999,-22.22222222222221,-2.352347299343749,-2.6472068444891805,2.588035638523545,0.09978020093057705,-0.8892734712492967,0.023055898788459928,-112.48941686554306,-94.90318595976056,-85.91566712363634,1.2573106839691706,-0.23556068921010143,3.036937311995347,0.0,2.479505420613859,2.479505420613859,0.0,-2.604166666666663,-2.604166666666663,12.499999999999979,14.473684210526327,28.782894736842103,0.0,3.571428571428581,3.571428571428581,1.4140000000000001,273455.7041999561,2375.3381999999997,5.5915662869110685,1332.6185037974815,28.28045486878085,1.902701680672263,1.0,6.123233995736766e-17,0,1,0,0,315920.00734999997,-266.0244830873906,525.8551330874086,315.1704000000027,1.2059999999999889,-0.11649999999999938
2011-04-01,2011,4,10.3,236.265,0.1,4.84,316345.4942,1.8011080321020447,57466.110645087545,620.29,18.7,8.7,2.755,10.1,10.0,9.9,10.0,235.182,232.77,230.5715,228.554,0.14,0.17,0.19,0.2,4.836,4.755,4.225,5.098000000000001,316179.838,315525.0564,318477.2927,320227.8258,0.1124047517898875,-0.5351613422230421,2.7546905321922446,3.1401961482164213,56545.844540933846,55250.0,54710.61934722346,56402.83524150072,620.29,620.29,605.282,605.282,18.7,18.7,19.2,19.2,7.829999999999999,6.96,6.839999999999999,7.599999999999999,2.9,3.045,2.9399999999999995,2.6599999999999997,10.133333333333333,10.033333333333333,9.9,235.141,233.39575000000002,231.38916666666663,0.13333333333333364,0.15666666666666668,0.1725,4.876166666666666,4.732916666666667,4.632083333333333,316129.99993333337,316197.95985,318544.6772916667,0.3378375946306435,0.5627391747169903,1.96411811742051,56618.55690838544,55783.10846719595,55542.87989492519,620.29,615.2873333333333,610.2846666666667,18.7,18.866666666666667,19.03333333333333,7.829999999999999,7.101666666666667,7.920833333333332,2.8516666666666666,2.8666666666666667,2.8333333333333335,1.980198019801982,3.0000000000000027,3.0000000000000027,0.4604944255937937,3.373819753756213,1.5014821497615571,-28.57142857142857,-50.0,-41.17647058823529,0.08271298593878207,-5.060808160062791,1.7875920084121866,0.052393030829511744,-1.2123654745808121,0.26002302617764705,1502.3415411020742,-42.64345451397856,-436.554210851685,1.6274690238068823,1.8851453105755978,4.01105999110869,0.0,2.479505420613859,0.0,0.0,-2.604166666666663,0.0,11.111111111111116,14.473684210526327,25.0,-5.000000000000004,3.571428571428581,-9.523809523809524,1.03,278135.9755222237,2433.5295,5.504905250222334,1333.9298903808321,27.854953997897454,1.4661802462437867,0.8660254037844387,-0.4999999999999998,0,1,0,0,315318.3178666666,341.66447160011455,685.5118617333093,165.65620000002673,1.0829999999999984,0.0039999999999995595
2011-05-01,2011,5,10.4,237.348,0.09,4.6375,315796.5859,2.7,58459.37586217208,620.29,18.7,9.57,2.755,10.3,10.0,9.9,9.8,236.265,233.976,230.531,228.628,0.1,0.16,0.19,0.2,4.84,4.9525,4.3,4.8875,316345.4942,315864.6676,317165.7462,321763.9403,1.8011080321020447,-0.9,2.1,3.9,57466.110645087545,55843.715539134944,54713.78236883935,56080.76294075073,620.29,620.29,605.282,605.282,18.7,18.7,19.2,19.2,8.7,6.96,6.079999999999999,8.36,2.755,2.9,2.7999999999999994,2.6599999999999997,10.266666666666667,10.116666666666667,9.950000000000001,236.265,234.53191666666666,232.1158333333333,0.1100000000000003,0.13999999999999999,0.16333333333333333,4.771166666666667,4.789166666666667,4.61125,316107.30603333336,315969.76646666665,318047.3977583333,1.5378375946306437,0.6627391747169903,1.8641181174205101,57490.44368273116,56407.37404941808,55741.09763837697,620.29,617.7886666666667,611.5353333333334,18.7,18.783333333333335,18.991666666666667,8.700000000000001,7.683333333333334,8.021666666666667,2.803333333333333,2.859166666666667,2.84125,0.9708737864077666,6.1224489795918435,4.0000000000000036,0.4583835946924131,3.814056021134782,1.441173453687572,-10.000000000000009,-55.00000000000001,-43.75,-4.183884297520657,-5.115089514066495,-6.360424028268541,-0.17351544752933767,-1.8545752499289692,-0.021554072672091973,49.907720796118646,-30.76923076923076,-400.0,1.728436474879902,4.241406137670323,4.683893787840976,0.0,2.479505420613859,0.0,0.0,-2.604166666666663,0.0,10.000000000000009,14.473684210526327,37.5,0.0,3.571428571428581,-5.000000000000004,0.9359999999999999,271105.355560823,2468.4192000000003,5.401983535447662,1300.798713271164,26.701592907964354,0.8234439788652184,0.49999999999999994,-0.8660254037844387,0,1,0,0,314766.3805166667,843.3881610098344,186.81722232348488,-548.9083000000101,1.0830000000000268,-0.20249999999999968
2011-06-01,2011,6,10.5,237.7695,0.09,4.51,315372.0061,1.9624451079464549,59548.80868108729,620.29,18.7,11.31,2.755,10.4,10.1,9.9,9.7,237.348,235.182,231.6505,228.53,0.09,0.14,0.18,0.18,4.6375,4.836,4.714,4.7375,315796.5859,316179.838,316106.9567,322434.8312,2.7,0.1124047517898875,0.7980836066330499,3.9565205880274887,58459.37586217208,56545.844540933846,54879.19770918006,55723.777382663655,620.29,620.29,605.282,605.282,18.7,18.7,19.2,19.2,9.57,7.829999999999999,6.079999999999999,9.88,2.755,2.9,2.7999999999999994,2.6599999999999997,10.4,10.216666666666667,10.016666666666666,237.12749999999997,235.55174999999997,232.88579166666668,0.09333333333333364,0.125,0.15583333333333335,4.6625000000000005,4.755166666666667,4.592291666666667,315838.02873333334,315847.2747,317458.82899999997,2.1545177133494993,0.8567994249358911,1.6979451607470908,58491.43172944897,57185.64254473595,56059.85024657894,620.29,620.29,612.786,18.7,18.7,18.95,9.86,8.555,8.140833333333333,2.755,2.8516666666666666,2.8491666666666666,0.9615384615384581,8.247422680412386,3.960396039603964,0.17758734010817623,4.043014046295879,1.1002117508993159,0.0,-50.0,-35.71428571428572,-2.7493261455525664,-4.802110817941951,-6.741108354011594,-0.134447241976976,-2.190465922591067,-0.2554976007040577,-27.316847853835014,-50.399724599314524,1645.8737968789378,1.8635724429965528,6.864271372266395,5.310671658603638,0.0,2.479505420613859,0.0,0.0,-2.604166666666663,0.0,18.181818181818187,14.473684210526304,44.444444444444464,0.0,3.571428571428581,-5.000000000000004,0.945,268565.1271517037,2496.57975,5.296025446772073,1279.8544336022896,25.79103351248949,0.4669859537041212,1.2246467991473532e-16,-1.0,0,0,1,0,314301.2835083333,1060.1467294126217,10.57586225405771,-424.5798000000068,0.42149999999998045,-0.1275000000000004
2011-07-01,2011,7,10.5,238.191,0.07,4.545,314542.3048,0.578397724401569,60622.91543651296,620.29,18.7,12.179999999999998,2.9,10.5,10.3,10.0,9.7,237.7695,236.265,232.77,228.432,0.09,0.1,0.17,0.18,4.51,4.84,4.755,4.564,315372.0061,316345.4942,315525.0564,322084.358,1.9624451079464549,1.8011080321020447,-0.5351613422230421,3.547503583882273,59548.80868108729,57466.110645087545,55250.0,55385.643397336105,620.29,620.29,620.29,605.282,18.7,18.7,18.7,19.2,11.31,8.7,6.96,10.639999999999995,2.755,2.755,3.045,2.7999999999999994,10.466666666666667,10.299999999999999,10.083333333333334,237.7695,236.45524999999998,233.69904166666666,0.08333333333333363,0.10833333333333334,0.1466666666666667,4.564166666666666,4.720166666666667,4.590708333333334,315236.9656,315683.4827666667,316830.3245666667,1.746947610782674,1.0423926027066597,1.450519672457032,59543.69999325744,58081.128450821445,56496.28958317701,620.29,620.29,614.0366666666666,18.7,18.7,18.908333333333335,11.020000000000001,9.424999999999999,8.269166666666665,2.8033333333333332,2.8275,2.8575,0.0,8.247422680412386,1.9417475728155331,0.1772725265435593,4.272168522798925,0.8151863373754065,-22.22222222222221,-61.11111111111111,-29.999999999999993,0.77605321507761,-0.4163014899211226,-6.095041322314043,-0.2630865403243532,-2.3416390807777243,-0.5700063484577411,-70.52668010638948,-83.69564087181021,-67.88656126714785,1.803741803094705,9.45601011006536,5.4933329504791795,0.0,2.479505420613859,0.0,0.0,-2.604166666666663,0.0,7.692307692307665,14.47368421052635,39.99999999999999,5.263157894736836,3.571428571428581,5.263157894736836,0.7350000000000001,275531.1506589514,2501.0055,5.188505081538066,1281.7287234417818,25.37117288166187,0.27283147720107515,-0.4999999999999997,-0.8660254037844388,0,0,1,0,313911.10599166667,802.7852856626156,-171.58647732930297,-829.7013000000152,0.42150000000000887,0.03500000000000014
